DatetimeRM_TEMP_W
01/01/18 18:1171,83
01/01/18 18:1271,81
01/01/18 18:1371,79
01/01/18 18:1471,77
01/01/18 18:1571,75
01/01/18 18:1671,73
01/01/18 18:1771,71
01/01/18 18:1871,69
01/01/18 18:1971,67
01/01/18 18:2071,65
01/01/18 18:2171,62
01/01/18 18:2271,6
01/01/18 18:2371,58
01/01/18 18:2471,56
01/01/18 18:2571,54
01/01/18 18:2671,51
01/01/18 18:2771,49
01/01/18 18:2871,47
01/01/18 18:2971,45
01/01/18 18:3071,42
01/01/18 18:3171,4
01/01/18 18:3271,38
01/01/18 18:3371,36
01/01/18 18:3471,33
01/01/18 18:3571,31
01/01/18 18:3671,29
01/01/18 18:3771,27
01/01/18 18:3871,24
01/01/18 18:3971,22
01/01/18 18:4071,2
01/01/18 18:4171,18
01/01/18 18:4271,15
01/01/18 18:4371,13
01/01/18 18:4471,11
01/01/18 18:4571,09
01/01/18 18:4671,07
01/01/18 18:4771,05
01/01/18 18:4871,02
01/01/18 18:4971
01/01/18 18:5070,98
01/01/18 18:5170,96
01/01/18 18:5270,94
01/01/18 18:5370,92
01/01/18 18:5470,9
01/01/18 18:5570,88
01/01/18 18:5670,86
01/01/18 18:5770,84
01/01/18 18:5870,82
01/01/18 18:5970,8
01/01/18 19:0070,78
01/01/18 19:0170,76
01/01/18 19:0270,74
01/01/18 19:0370,72
01/01/18 19:0470,71
01/01/18 19:0570,69
01/01/18 19:0670,68
01/01/18 19:0770,67
01/01/18 19:0870,65
01/01/18 19:0970,64
01/01/18 19:1070,63
01/01/18 19:1170,62
01/01/18 19:1270,61
01/01/18 19:1370,6
01/01/18 19:1470,59
01/01/18 19:1570,58
01/01/18 19:1670,57
01/01/18 19:1770,57
01/01/18 19:1870,56
01/01/18 19:1970,55
01/01/18 19:2070,55
01/01/18 19:2170,54
01/01/18 19:2270,53
01/01/18 19:2370,53
01/01/18 19:2470,52
01/01/18 19:2570,52
01/01/18 19:2670,52
01/01/18 19:2770,51
01/01/18 19:2870,51
01/01/18 19:2970,5
01/01/18 19:3070,5
01/01/18 19:3170,5
01/01/18 19:3270,5
01/01/18 19:3370,49
01/01/18 19:3470,49
01/01/18 19:3570,49
01/01/18 19:3670,49
01/01/18 19:3770,48
01/01/18 19:3870,48
01/01/18 19:3970,48
01/01/18 19:4070,48
01/01/18 19:4170,48
01/01/18 19:4270,48
01/01/18 19:4370,47
01/01/18 19:4470,47
01/01/18 19:4570,47
01/01/18 19:4670,47
01/01/18 19:4770,47
01/01/18 19:4870,47
01/01/18 19:4970,47
01/01/18 19:5070,46
01/01/18 19:5170,46
01/01/18 19:5270,46
01/01/18 19:5370,46
01/01/18 19:5470,46
01/01/18 19:5570,46
01/01/18 19:5670,46
01/01/18 19:5770,45
01/01/18 19:5870,45
01/01/18 19:5970,45
01/01/18 20:0070,45
01/01/18 20:0170,45
01/01/18 20:0270,44
01/01/18 20:0370,44
01/01/18 20:0470,43
01/01/18 20:0570,43
01/01/18 20:0670,42
01/01/18 20:0770,42
01/01/18 20:0870,41
01/01/18 20:0970,4
01/01/18 20:1070,39
01/01/18 20:1170,38
01/01/18 20:1270,37
01/01/18 20:1370,36
01/01/18 20:1470,35
01/01/18 20:1570,33
01/01/18 20:1670,32
01/01/18 20:1770,31
01/01/18 20:1870,3
01/01/18 20:1970,28
01/01/18 20:2070,27
01/01/18 20:2170,26
01/01/18 20:2270,24
01/01/18 20:2370,23
01/01/18 20:2470,21
01/01/18 20:2570,2
01/01/18 20:2670,18
01/01/18 20:2770,16
01/01/18 20:2870,15
01/01/18 20:2970,13
01/01/18 20:3070,12
01/01/18 20:3170,07
01/01/18 20:3270,01
01/01/18 20:3369,95
01/01/18 20:3469,89
01/01/18 20:3569,84
01/01/18 20:3669,8
01/01/18 20:3769,76
01/01/18 20:3869,72
01/01/18 20:3969,68
01/01/18 20:4069,64
01/01/18 20:4169,61
01/01/18 20:4269,57
01/01/18 20:4369,54
01/01/18 20:4469,51
01/01/18 20:4569,48
01/01/18 20:4669,46
01/01/18 20:4769,43
01/01/18 20:4869,4
01/01/18 20:4969,38
01/01/18 20:5069,35
01/01/18 20:5169,33
01/01/18 20:5269,3
01/01/18 20:5369,28
01/01/18 20:5469,25
01/01/18 20:5569,23
01/01/18 20:5669,21
01/01/18 20:5769,19
01/01/18 20:5869,17
01/01/18 20:5969,14
01/01/18 21:0069,12
01/01/18 21:0169,1
01/01/18 21:0269,08
01/01/18 21:0369,07
01/01/18 21:0469,05
01/01/18 21:0569,03
01/01/18 21:0669,02
01/01/18 21:0769
01/01/18 21:0868,99
01/01/18 21:0968,97
01/01/18 21:1068,96
01/01/18 21:1168,95
01/01/18 21:1268,94
01/01/18 21:1368,92
01/01/18 21:1468,91
01/01/18 21:1568,9
01/01/18 21:1668,89
01/01/18 21:1768,88
01/01/18 21:1868,87
01/01/18 21:1968,87
01/01/18 21:2068,86
01/01/18 21:2168,85
01/01/18 21:2268,84
01/01/18 21:2368,83
01/01/18 21:2468,83
01/01/18 21:2568,82
01/01/18 21:2668,81
01/01/18 21:2768,81
01/01/18 21:2868,8
01/01/18 21:2968,79
01/01/18 21:3068,79
01/01/18 21:3168,78
01/01/18 21:3268,78
01/01/18 21:3368,77
01/01/18 21:3468,76
01/01/18 21:3568,76
01/01/18 21:3668,75
01/01/18 21:3768,75
01/01/18 21:3868,74
01/01/18 21:3968,74
01/01/18 21:4068,73
01/01/18 21:4168,73
01/01/18 21:4268,72
01/01/18 21:4368,72
01/01/18 21:4468,71
01/01/18 21:4568,71
01/01/18 21:4668,7
01/01/18 21:4768,7
01/01/18 21:4868,69
01/01/18 21:4968,69
01/01/18 21:5068,68
01/01/18 21:5168,68
01/01/18 21:5268,67
01/01/18 21:5368,66
01/01/18 21:5468,66
01/01/18 21:5568,65
01/01/18 21:5668,65
01/01/18 21:5768,64
01/01/18 21:5868,64
01/01/18 21:5968,63
01/01/18 22:0068,62
01/01/18 22:0168,62
01/01/18 22:0268,61
01/01/18 22:0368,6
01/01/18 22:0468,59
01/01/18 22:0568,58
01/01/18 22:0668,57
01/01/18 22:0768,56
01/01/18 22:0868,55
01/01/18 22:0968,54
01/01/18 22:1068,53
01/01/18 22:1168,51
01/01/18 22:1268,5
01/01/18 22:1368,48
01/01/18 22:1468,47
01/01/18 22:1568,45
01/01/18 22:1668,44
01/01/18 22:1768,42
01/01/18 22:1868,41
01/01/18 22:1968,39
01/01/18 22:2068,37
01/01/18 22:2168,36
01/01/18 22:2268,34
01/01/18 22:2368,32
01/01/18 22:2468,3
01/01/18 22:2568,28
01/01/18 22:2668,27
01/01/18 22:2768,25
01/01/18 22:2868,23
01/01/18 22:2968,21
01/01/18 22:3068,19
01/01/18 22:3168,17
01/01/18 22:3268,15
01/01/18 22:3368,13
01/01/18 22:3468,11
01/01/18 22:3568,09
01/01/18 22:3668,07
01/01/18 22:3768,05
01/01/18 22:3868,03
01/01/18 22:3968,01
01/01/18 22:4067,99
01/01/18 22:4167,97
01/01/18 22:4267,95
01/01/18 22:4367,93
01/01/18 22:4467,91
01/01/18 22:4567,89
01/01/18 22:4667,86
01/01/18 22:4767,84
01/01/18 22:4867,82
01/01/18 22:4967,8
01/01/18 22:5067,78
01/01/18 22:5167,76
01/01/18 22:5267,74
01/01/18 22:5367,72
01/01/18 22:5467,7
01/01/18 22:5567,68
01/01/18 22:5667,66
01/01/18 22:5767,64
01/01/18 22:5867,62
01/01/18 22:5967,59
01/01/18 23:0067,57
01/01/18 23:0167,55
01/01/18 23:0267,53
01/01/18 23:0367,52
01/01/18 23:0467,5
01/01/18 23:0567,48
01/01/18 23:0667,46
01/01/18 23:0767,44
01/01/18 23:0867,43
01/01/18 23:0967,41
01/01/18 23:1067,39
01/01/18 23:1167,38
01/01/18 23:1267,36
01/01/18 23:1367,35
01/01/18 23:1467,33
01/01/18 23:1567,32
01/01/18 23:1667,31
01/01/18 23:1767,29
01/01/18 23:1867,28
01/01/18 23:1967,27
01/01/18 23:2067,25
01/01/18 23:2167,24
01/01/18 23:2267,23
01/01/18 23:2367,22
01/01/18 23:2467,21
01/01/18 23:2567,19
01/01/18 23:2667,18
01/01/18 23:2767,17
01/01/18 23:2867,16
01/01/18 23:2967,15
01/01/18 23:3067,14
01/01/18 23:3167,13
01/01/18 23:3267,12
01/01/18 23:3367,11
01/01/18 23:3467,1
01/01/18 23:3567,09
01/01/18 23:3667,08
01/01/18 23:3767,07
01/01/18 23:3867,06
01/01/18 23:3967,05
01/01/18 23:4067,04
01/01/18 23:4167,03
01/01/18 23:4267,02
01/01/18 23:4367,01
01/01/18 23:4467,01
01/01/18 23:4567
01/01/18 23:4666,99
01/01/18 23:4766,98
01/01/18 23:4866,97
01/01/18 23:4966,96
01/01/18 23:5066,96
01/01/18 23:5166,95
01/01/18 23:5266,94
01/01/18 23:5366,93
01/01/18 23:5466,93
01/01/18 23:5566,92
01/01/18 23:5666,91
01/01/18 23:5766,9
01/01/18 23:5866,9
01/01/18 23:5966,89
01/02/18 00:0066,88
01/02/18 00:0166,88
01/02/18 00:0266,87
01/02/18 00:0366,86
01/02/18 00:0466,86
01/02/18 00:0566,85
01/02/18 00:0666,84
01/02/18 00:0766,83
01/02/18 00:0866,83
01/02/18 00:0966,82
01/02/18 00:1066,81
01/02/18 00:1166,81
01/02/18 00:1266,8
01/02/18 00:1366,79
01/02/18 00:1466,79
01/02/18 00:1566,78
01/02/18 00:1666,77
01/02/18 00:1766,76
01/02/18 00:1866,76
01/02/18 00:1966,75
01/02/18 00:2066,74
01/02/18 00:2166,74
01/02/18 00:2266,73
01/02/18 00:2366,72
01/02/18 00:2466,72
01/02/18 00:2566,71
01/02/18 00:2666,7
01/02/18 00:2766,7
01/02/18 00:2866,69
01/02/18 00:2966,68
01/02/18 00:3066,68
01/02/18 00:3166,67
01/02/18 00:3266,66
01/02/18 00:3366,66
01/02/18 00:3466,65
01/02/18 00:3566,64
01/02/18 00:3666,64
01/02/18 00:3766,63
01/02/18 00:3866,62
01/02/18 00:3966,62
01/02/18 00:4066,61
01/02/18 00:4166,6
01/02/18 00:4266,6
01/02/18 00:4366,59
01/02/18 00:4466,58
01/02/18 00:4566,58
01/02/18 00:4666,57
01/02/18 00:4766,57
01/02/18 00:4866,56
01/02/18 00:4966,55
01/02/18 00:5066,55
01/02/18 00:5166,54
01/02/18 00:5266,53
01/02/18 00:5366,53
01/02/18 00:5466,52
01/02/18 00:5566,52
01/02/18 00:5666,51
01/02/18 00:5766,5
01/02/18 00:5866,5
01/02/18 00:5966,49
01/02/18 01:0066,49
01/02/18 01:0166,48
01/02/18 01:0266,47
01/02/18 01:0366,47
01/02/18 01:0466,46
01/02/18 01:0566,45
01/02/18 01:0666,45
01/02/18 01:0766,44
01/02/18 01:0866,44
01/02/18 01:0966,43
01/02/18 01:1066,42
01/02/18 01:1166,42
01/02/18 01:1266,41
01/02/18 01:1366,4
01/02/18 01:1466,4
01/02/18 01:1566,39
01/02/18 01:1666,39
01/02/18 01:1766,38
01/02/18 01:1866,37
01/02/18 01:1966,37
01/02/18 01:2066,36
01/02/18 01:2166,35
01/02/18 01:2266,35
01/02/18 01:2366,34
01/02/18 01:2466,34
01/02/18 01:2566,33
01/02/18 01:2666,32
01/02/18 01:2766,32
01/02/18 01:2866,31
01/02/18 01:2966,3
01/02/18 01:3066,3
01/02/18 01:3166,29
01/02/18 01:3266,29
01/02/18 01:3366,28
01/02/18 01:3466,27
01/02/18 01:3566,27
01/02/18 01:3666,26
01/02/18 01:3766,25
01/02/18 01:3866,25
01/02/18 01:3966,24
01/02/18 01:4066,23
01/02/18 01:4166,23
01/02/18 01:4266,22
01/02/18 01:4366,22
01/02/18 01:4466,21
01/02/18 01:4566,2
01/02/18 01:4666,2
01/02/18 01:4766,19
01/02/18 01:4866,18
01/02/18 01:4966,18
01/02/18 01:5066,17
01/02/18 01:5166,17
01/02/18 01:5266,16
01/02/18 01:5366,15
01/02/18 01:5466,15
01/02/18 01:5566,14
01/02/18 01:5666,13
01/02/18 01:5766,13
01/02/18 01:5866,12
01/02/18 01:5966,12
01/02/18 02:0066,11
01/02/18 02:0166,1
01/02/18 02:0266,1
01/02/18 02:0366,09
01/02/18 02:0466,08
01/02/18 02:0566,08
01/02/18 02:0666,07
01/02/18 02:0766,07
01/02/18 02:0866,06
01/02/18 02:0966,05
01/02/18 02:1066,05
01/02/18 02:1166,04
01/02/18 02:1266,03
01/02/18 02:1366,03
01/02/18 02:1466,02
01/02/18 02:1566,02
01/02/18 02:1666,01
01/02/18 02:1766
01/02/18 02:1866
01/02/18 02:1965,99
01/02/18 02:2065,99
01/02/18 02:2165,98
01/02/18 02:2265,97
01/02/18 02:2365,97
01/02/18 02:2465,96
01/02/18 02:2565,95
01/02/18 02:2665,95
01/02/18 02:2765,94
01/02/18 02:2865,94
01/02/18 02:2965,93
01/02/18 02:3065,92
01/02/18 02:3165,92
01/02/18 02:3265,91
01/02/18 02:3365,9
01/02/18 02:3465,9
01/02/18 02:3565,89
01/02/18 02:3665,89
01/02/18 02:3765,88
01/02/18 02:3865,87
01/02/18 02:3965,87
01/02/18 02:4065,86
01/02/18 02:4165,86
01/02/18 02:4265,85
01/02/18 02:4365,84
01/02/18 02:4465,84
01/02/18 02:4565,83
01/02/18 02:4665,82
01/02/18 02:4765,82
01/02/18 02:4865,81
01/02/18 02:4965,81
01/02/18 02:5065,8
01/02/18 02:5165,79
01/02/18 02:5265,79
01/02/18 02:5365,78
01/02/18 02:5465,78
01/02/18 02:5565,77
01/02/18 02:5665,76
01/02/18 02:5765,76
01/02/18 02:5865,75
01/02/18 02:5965,75
01/02/18 03:0065,74
01/02/18 03:0165,73
01/02/18 03:0265,73
01/02/18 03:0365,72
01/02/18 03:0465,71
01/02/18 03:0565,71
01/02/18 03:0665,7
01/02/18 03:0765,7
01/02/18 03:0865,69
01/02/18 03:0965,68
01/02/18 03:1065,68
01/02/18 03:1165,67
01/02/18 03:1265,67
01/02/18 03:1365,66
01/02/18 03:1465,65
01/02/18 03:1565,65
01/02/18 03:1665,64
01/02/18 03:1765,64
01/02/18 03:1865,63
01/02/18 03:1965,62
01/02/18 03:2065,62
01/02/18 03:2165,61
01/02/18 03:2265,61
01/02/18 03:2365,6
01/02/18 03:2465,59
01/02/18 03:2565,59
01/02/18 03:2665,58
01/02/18 03:2765,58
01/02/18 03:2865,57
01/02/18 03:2965,56
01/02/18 03:3065,56
01/02/18 03:3165,55
01/02/18 03:3265,54
01/02/18 03:3365,54
01/02/18 03:3465,53
01/02/18 03:3565,53
01/02/18 03:3665,52
01/02/18 03:3765,51
01/02/18 03:3865,51
01/02/18 03:3965,5
01/02/18 03:4065,5
01/02/18 03:4165,49
01/02/18 03:4265,48
01/02/18 03:4365,48
01/02/18 03:4465,47
01/02/18 03:4565,47
01/02/18 03:4665,46
01/02/18 03:4765,45
01/02/18 03:4865,45
01/02/18 03:4965,44
01/02/18 03:5065,44
01/02/18 03:5165,43
01/02/18 03:5265,42
01/02/18 03:5365,42
01/02/18 03:5465,41
01/02/18 03:5565,41
01/02/18 03:5665,4
01/02/18 03:5765,39
01/02/18 03:5865,39
01/02/18 03:5965,38
01/02/18 04:0065,38
01/02/18 04:0165,37
01/02/18 04:0265,36
01/02/18 04:0365,36
01/02/18 04:0465,35
01/02/18 04:0565,35
01/02/18 04:0665,34
01/02/18 04:0765,33
01/02/18 04:0865,33
01/02/18 04:0965,32
01/02/18 04:1065,32
01/02/18 04:1165,31
01/02/18 04:1265,3
01/02/18 04:1365,3
01/02/18 04:1465,29
01/02/18 04:1565,29
01/02/18 04:1665,28
01/02/18 04:1765,27
01/02/18 04:1865,27
01/02/18 04:1965,26
01/02/18 04:2065,26
01/02/18 04:2165,25
01/02/18 04:2265,24
01/02/18 04:2365,24
01/02/18 04:2465,23
01/02/18 04:2565,22
01/02/18 04:2665,22
01/02/18 04:2765,21
01/02/18 04:2865,21
01/02/18 04:2965,2
01/02/18 04:3065,19
01/02/18 04:3165,19
01/02/18 04:3265,18
01/02/18 04:3365,18
01/02/18 04:3465,17
01/02/18 04:3565,16
01/02/18 04:3665,16
01/02/18 04:3765,15
01/02/18 04:3865,15
01/02/18 04:3965,14
01/02/18 04:4065,13
01/02/18 04:4165,13
01/02/18 04:4265,12
01/02/18 04:4365,12
01/02/18 04:4465,11
01/02/18 04:4565,1
01/02/18 04:4665,1
01/02/18 04:4765,09
01/02/18 04:4865,09
01/02/18 04:4965,08
01/02/18 04:5065,08
01/02/18 04:5165,07
01/02/18 04:5265,06
01/02/18 04:5365,06
01/02/18 04:5465,05
01/02/18 04:5565,05
01/02/18 04:5665,04
01/02/18 04:5765,03
01/02/18 04:5865,03
01/02/18 04:5965,02
01/02/18 05:0065,02
01/02/18 05:0165,01
01/02/18 05:0265,01
01/02/18 05:0365
01/02/18 05:0465
01/02/18 05:0564,99
01/02/18 05:0664,99
01/02/18 05:0764,98
01/02/18 05:0864,98
01/02/18 05:0964,97
01/02/18 05:1064,97
01/02/18 05:1164,96
01/02/18 05:1264,96
01/02/18 05:1364,95
01/02/18 05:1464,95
01/02/18 05:1564,94
01/02/18 05:1664,94
01/02/18 05:1764,93
01/02/18 05:1864,93
01/02/18 05:1964,92
01/02/18 05:2064,92
01/02/18 05:2164,92
01/02/18 05:2264,91
01/02/18 05:2364,91
01/02/18 05:2464,9
01/02/18 05:2564,9
01/02/18 05:2664,89
01/02/18 05:2764,89
01/02/18 05:2864,89
01/02/18 05:2964,88
01/02/18 05:3064,88
01/02/18 05:3164,87
01/02/18 05:3264,87
01/02/18 05:3364,87
01/02/18 05:3464,86
01/02/18 05:3564,86
01/02/18 05:3664,85
01/02/18 05:3764,85
01/02/18 05:3864,85
01/02/18 05:3964,84
01/02/18 05:4064,84
01/02/18 05:4164,83
01/02/18 05:4264,83
01/02/18 05:4364,83
01/02/18 05:4464,82
01/02/18 05:4564,82
01/02/18 05:4664,81
01/02/18 05:4764,81
01/02/18 05:4864,81
01/02/18 05:4964,8
01/02/18 05:5064,8
01/02/18 05:5164,8
01/02/18 05:5264,79
01/02/18 05:5364,79
01/02/18 05:5464,78
01/02/18 05:5564,78
01/02/18 05:5664,78
01/02/18 05:5764,77
01/02/18 05:5864,77
01/02/18 05:5964,77
01/02/18 06:0064,76
01/02/18 06:0164,8
01/02/18 06:0264,97
01/02/18 06:0365,05
01/02/18 06:0465,34
01/02/18 06:0565,84
01/02/18 06:0666,36
01/02/18 06:0766,9
01/02/18 06:0867,46
01/02/18 06:0968,01
01/02/18 06:1068,52
01/02/18 06:1168,96
01/02/18 06:1269,31
01/02/18 06:1369,58
01/02/18 06:1469,74
01/02/18 06:1569,76
01/02/18 06:1669,64
01/02/18 06:1769,43
01/02/18 06:1869,18
01/02/18 06:1968,89
01/02/18 06:2068,61
01/02/18 06:2168,37
01/02/18 06:2268,18
01/02/18 06:2368,01
01/02/18 06:2467,88
01/02/18 06:2567,78
01/02/18 06:2667,69
01/02/18 06:2767,63
01/02/18 06:2867,58
01/02/18 06:2967,54
01/02/18 06:3067,5
01/02/18 06:3167,45
01/02/18 06:3267,41
01/02/18 06:3367,4
01/02/18 06:3467,41
01/02/18 06:3567,47
01/02/18 06:3667,55
01/02/18 06:3767,67
01/02/18 06:3867,79
01/02/18 06:3967,92
01/02/18 06:4068,04
01/02/18 06:4168,14
01/02/18 06:4268,22
01/02/18 06:4368,26
01/02/18 06:4468,27
01/02/18 06:4568,27
01/02/18 06:4668,25
01/02/18 06:4768,23
01/02/18 06:4868,21
01/02/18 06:4968,18
01/02/18 06:5068,15
01/02/18 06:5168,12
01/02/18 06:5268,09
01/02/18 06:5368,05
01/02/18 06:5468,01
01/02/18 06:5567,97
01/02/18 06:5667,93
01/02/18 06:5767,89
01/02/18 06:5867,87
01/02/18 06:5967,85
01/02/18 07:0067,85
01/02/18 07:0167,86
01/02/18 07:0267,89
01/02/18 07:0367,92
01/02/18 07:0467,95
01/02/18 07:0567,98
01/02/18 07:0668
01/02/18 07:0768,02
01/02/18 07:0868,03
01/02/18 07:0968,03
01/02/18 07:1068,04
01/02/18 07:1168,04
01/02/18 07:1268,04
01/02/18 07:1368,05
01/02/18 07:1468,05
01/02/18 07:1568,06
01/02/18 07:1668,06
01/02/18 07:1768,05
01/02/18 07:1868,04
01/02/18 07:1968,03
01/02/18 07:2068,01
01/02/18 07:2167,99
01/02/18 07:2267,98
01/02/18 07:2367,97
01/02/18 07:2467,97
01/02/18 07:2567,97
01/02/18 07:2667,98
01/02/18 07:2767,98
01/02/18 07:2867,99
01/02/18 07:2968
01/02/18 07:3068
01/02/18 07:3168
01/02/18 07:3268,01
01/02/18 07:3368,01
01/02/18 07:3468,01
01/02/18 07:3568,01
01/02/18 07:3668,02
01/02/18 07:3768,03
01/02/18 07:3868,03
01/02/18 07:3968,04
01/02/18 07:4068,04
01/02/18 07:4168,04
01/02/18 07:4268,04
01/02/18 07:4368,03
01/02/18 07:4468,03
01/02/18 07:4568,03
01/02/18 07:4668,02
01/02/18 07:4768,02
01/02/18 07:4868,02
01/02/18 07:4968,02
01/02/18 07:5068,02
01/02/18 07:5168,03
01/02/18 07:5268,03
01/02/18 07:5368,03
01/02/18 07:5468,03
01/02/18 07:5568,03
01/02/18 07:5668,03
01/02/18 07:5768,03
01/02/18 07:5868,03
01/02/18 07:5968,04
01/02/18 08:0068,04
01/02/18 08:0168,04
01/02/18 08:0268,05
01/02/18 08:0368,06
01/02/18 08:0468,06
01/02/18 08:0568,09
01/02/18 08:0668,14
01/02/18 08:0768,18
01/02/18 08:0868,21
01/02/18 08:0968,23
01/02/18 08:1068,24
01/02/18 08:1168,24
01/02/18 08:1268,24
01/02/18 08:1368,24
01/02/18 08:1468,24
01/02/18 08:1568,26
01/02/18 08:1668,27
01/02/18 08:1768,29
01/02/18 08:1868,31
01/02/18 08:1968,34
01/02/18 08:2068,37
01/02/18 08:2168,4
01/02/18 08:2268,43
01/02/18 08:2368,46
01/02/18 08:2468,5
01/02/18 08:2568,53
01/02/18 08:2668,57
01/02/18 08:2768,61
01/02/18 08:2868,65
01/02/18 08:2968,69
01/02/18 08:3068,73
01/02/18 08:3168,77
01/02/18 08:3268,81
01/02/18 08:3368,86
01/02/18 08:3468,9
01/02/18 08:3568,94
01/02/18 08:3668,99
01/02/18 08:3769,03
01/02/18 08:3869,08
01/02/18 08:3969,12
01/02/18 08:4069,16
01/02/18 08:4169,21
01/02/18 08:4269,25
01/02/18 08:4369,3
01/02/18 08:4469,38
01/02/18 08:4569,47
01/02/18 08:4669,55
01/02/18 08:4769,63
01/02/18 08:4869,7
01/02/18 08:4969,77
01/02/18 08:5069,83
01/02/18 08:5169,89
01/02/18 08:5269,95
01/02/18 08:5370,01
01/02/18 08:5470,06
01/02/18 08:5570,11
01/02/18 08:5670,16
01/02/18 08:5770,21
01/02/18 08:5870,26
01/02/18 08:5970,31
01/02/18 09:0070,36
01/02/18 09:0170,41
01/02/18 09:0270,45
01/02/18 09:0370,49
01/02/18 09:0470,53
01/02/18 09:0570,57
01/02/18 09:0670,6
01/02/18 09:0770,63
01/02/18 09:0870,66
01/02/18 09:0970,69
01/02/18 09:1070,72
01/02/18 09:1170,75
01/02/18 09:1270,78
01/02/18 09:1370,8
01/02/18 09:1470,83
01/02/18 09:1570,85
01/02/18 09:1670,87
01/02/18 09:1770,9
01/02/18 09:1870,92
01/02/18 09:1970,94
01/02/18 09:2070,96
01/02/18 09:2170,98
01/02/18 09:2270,99
01/02/18 09:2371,01
01/02/18 09:2471,03
01/02/18 09:2571,05
01/02/18 09:2671,06
01/02/18 09:2771,08
01/02/18 09:2871,09
01/02/18 09:2971,11
01/02/18 09:3071,12
01/02/18 09:3171,13
01/02/18 09:3271,15
01/02/18 09:3371,16
01/02/18 09:3471,17
01/02/18 09:3571,18
01/02/18 09:3671,2
01/02/18 09:3771,21
01/02/18 09:3871,22
01/02/18 09:3971,23
01/02/18 09:4071,24
01/02/18 09:4171,25
01/02/18 09:4271,26
01/02/18 09:4371,27
01/02/18 09:4471,28
01/02/18 09:4571,28
01/02/18 09:4671,29
01/02/18 09:4771,3
01/02/18 09:4871,31
01/02/18 09:4971,32
01/02/18 09:5071,32
01/02/18 09:5171,33
01/02/18 09:5271,34
01/02/18 09:5371,34
01/02/18 09:5471,35
01/02/18 09:5571,35
01/02/18 09:5671,36
01/02/18 09:5771,37
01/02/18 09:5871,38
01/02/18 09:5971,38
01/02/18 10:0071,39
01/02/18 10:0171,39
01/02/18 10:0271,4
01/02/18 10:0371,4
01/02/18 10:0471,41
01/02/18 10:0571,42
01/02/18 10:0671,42
01/02/18 10:0771,43
01/02/18 10:0871,44
01/02/18 10:0971,45
01/02/18 10:1071,45
01/02/18 10:1171,46
01/02/18 10:1271,47
01/02/18 10:1371,48
01/02/18 10:1471,48
01/02/18 10:1571,49
01/02/18 10:1671,5
01/02/18 10:1771,51
01/02/18 10:1871,52
01/02/18 10:1971,53
01/02/18 10:2071,54
01/02/18 10:2171,54
01/02/18 10:2271,55
01/02/18 10:2371,56
01/02/18 10:2471,57
01/02/18 10:2571,57
01/02/18 10:2671,58
01/02/18 10:2771,59
01/02/18 10:2871,6
01/02/18 10:2971,61
01/02/18 10:3071,61
01/02/18 10:3171,62
01/02/18 10:3271,63
01/02/18 10:3371,64
01/02/18 10:3471,65
01/02/18 10:3571,66
01/02/18 10:3671,67
01/02/18 10:3771,67
01/02/18 10:3871,68
01/02/18 10:3971,69
01/02/18 10:4071,69
01/02/18 10:4171,7
01/02/18 10:4271,71
01/02/18 10:4371,72
01/02/18 10:4471,73
01/02/18 10:4571,74
01/02/18 10:4671,74
01/02/18 10:4771,75
01/02/18 10:4871,76
01/02/18 10:4971,77
01/02/18 10:5071,77
01/02/18 10:5171,78
01/02/18 10:5271,79
01/02/18 10:5371,8
01/02/18 10:5471,8
01/02/18 10:5571,81
01/02/18 10:5671,82
01/02/18 10:5771,83
01/02/18 10:5871,83
01/02/18 10:5971,84
01/02/18 11:0071,85
01/02/18 11:0171,86
01/02/18 11:0271,86
01/02/18 11:0371,87
01/02/18 11:0471,88
01/02/18 11:0571,89
01/02/18 11:0671,89
01/02/18 11:0771,9
01/02/18 11:0871,91
01/02/18 11:0971,92
01/02/18 11:1071,93
01/02/18 11:1171,93
01/02/18 11:1271,94
01/02/18 11:1371,95
01/02/18 11:1471,96
01/02/18 11:1571,97
01/02/18 11:1671,97
01/02/18 11:1771,98
01/02/18 11:1871,99
01/02/18 11:1972
01/02/18 11:2072,01
01/02/18 11:2172,01
01/02/18 11:2272,02
01/02/18 11:2372,03
01/02/18 11:2472,04
01/02/18 11:2572,05
01/02/18 11:2672,05
01/02/18 11:2772,06
01/02/18 11:2872,07
01/02/18 11:2972,08
01/02/18 11:3072,08
01/02/18 11:3172,09
01/02/18 11:3272,1
01/02/18 11:3372,11
01/02/18 11:3472,11
01/02/18 11:3572,12
01/02/18 11:3672,13
01/02/18 11:3772,14
01/02/18 11:3872,14
01/02/18 11:3972,15
01/02/18 11:4072,16
01/02/18 11:4172,17
01/02/18 11:4272,17
01/02/18 11:4372,18
01/02/18 11:4472,19
01/02/18 11:4572,19
01/02/18 11:4672,2
01/02/18 11:4772,2
01/02/18 11:4872,17
01/02/18 11:4972,13
01/02/18 11:5072,08
01/02/18 11:5172,03
01/02/18 11:5271,98
01/02/18 11:5371,94
01/02/18 11:5471,92
01/02/18 11:5571,91
01/02/18 11:5671,91
01/02/18 11:5771,92
01/02/18 11:5871,94
01/02/18 11:5971,96
01/02/18 12:0071,99
01/02/18 12:0172,01
01/02/18 12:0272,03
01/02/18 12:0372,04
01/02/18 12:0472,05
01/02/18 12:0572,04
01/02/18 12:0672,04
01/02/18 12:0772,02
